104.60 28.30 6.00 5.6010
104.65 28.30 6.00 5.5220
104.70 28.30 6.00 5.6370
104.75 28.30 6.00 5.5580
104.80 28.30 6.00 5.7640
104.85 28.30 6.00 5.9460
104.90 28.30 6.00 5.6340
104.95 28.30 6.00 5.5660
105.00 28.30 6.00 5.8860
104.65 28.35 6.00 5.8930
104.70 28.35 6.00 5.8890
104.75 28.35 6.00 5.4520
104.80 28.35 6.00 5.4890
104.85 28.35 6.00 5.6690
104.90 28.35 6.00 5.6700
104.95 28.35 6.00 5.3560
105.00 28.35 6.00 5.8230
105.05 28.35 6.00 6.0200
104.65 28.40 6.00 5.9970
104.70 28.40 6.00 5.2600
104.75 28.40 6.00 5.3120
104.80 28.40 6.00 6.3240
104.85 28.40 6.00 5.1290
104.90 28.40 6.00 5.6240
104.95 28.40 6.00 5.5900
105.00 28.40 6.00 5.9140
105.05 28.40 6.00 5.8560
104.65 28.45 6.00 6.8770
104.70 28.45 6.00 6.4250
104.75 28.45 6.00 4.9580
104.80 28.45 6.00 5.7150
104.85 28.45 6.00 5.8920
104.90 28.45 6.00 5.7630
104.95 28.45 6.00 5.5930
105.00 28.45 6.00 5.6700
104.65 28.50 6.00 6.6240
104.70 28.50 6.00 6.4160
104.75 28.50 6.00 5.7960
104.80 28.50 6.00 5.6040
104.85 28.50 6.00 5.8590
104.90 28.50 6.00 5.5880
104.75 28.55 6.00 5.4810
